Planting,State,ID,Share Code,Source,Type,Store Name,Store Brand,Farmer,Farm Practices,Variety,Quality in field,Damage,Quality in lab,Color,Size cm,Brix,Dry Mass % (x 100),Polyphenols,Antioxidants,"Crop, Sodium (noisy)","Crop, Magnesium (noisy)","Crop, Aluminum","Crop, Silicon","Crop, Phosphorous","Crop, Sulfur","Crop, Chlorine","Crop, Potassium","Crop, Calcium","Crop, Manganese","Crop, Iron","Crop, Nickel","Crop, Copper","Crop, Zinc","Crop, Arsenic","Crop, Selenium","Crop, Molybdenum","Crop, Lead",Soil 0-10cm Organic Matter %,Soil 0-10cm Total Organic Carbon %,Soil 0-10cm pH,Soil 0-10cm Soil Respiration,"Soil 0-10cm, Sodium (noisy)","Soil 0-10cm, Magnesium (noisy)","Soil 0-10cm, Aluminum","Soil 0-10cm, Silicon %","Soil 0-10cm, Phosphorous","Soil 0-10cm, Sulfur","Soil 0-10cm, Potassium","Soil 0-10cm, Calcium","Soil 0-10cm, Titanium","Soil 0-10cm, Vanadium","Soil 0-10cm, Chromium","Soil 0-10cm, Manganese","Soil 0-10cm, Iron","Soil 0-10cm, Nickel","Soil 0-10cm, Copper","Soil 0-10cm, Zinc","Soil 0-10cm, Arsenic","Soil 0-10cm, Selenium","Soil 0-10cm, Rubidium","Soil 0-10cm, Strontium","Soil 0-10cm, Molybdenum","Soil 0-10cm, Lead",Soil 10-20cm Organic Matter %,Soil 10-20cm Total Organic Carbon %,Soil 10-20cm pH,Soil 10-20cm Soil Respiration,"Soil 10-20cm, Sodium (noisy)","Soil 10-20cm, Magnesium (noisy)","Soil 10-20cm, Aluminum","Soil 10-20cm, Silicon %","Soil 10-20cm, Phosphorous","Soil 10-20cm, Sulfur","Soil 10-20cm, Potassium","Soil 10-20cm, Calcium","Soil 10-20cm, Titanium","Soil 10-20cm, Vanadium","Soil 10-20cm, Chromium","Soil 10-20cm, Manganese","Soil 10-20cm, Iron","Soil 10-20cm, Nickel","Soil 10-20cm, Copper","Soil 10-20cm, Zinc","Soil 10-20cm, Arsenic","Soil 10-20cm, Selenium","Soil 10-20cm, Rubidium","Soil 10-20cm, Strontium","Soil 10-20cm, Molybdenum","Soil 10-20cm, Lead",Shipping time hrs,Processing time hrs,Total time hrs,Maturity days,Sweetness (0-5 scale),Flavor (0-5 scale),Overall Taste (0-5 scale)
"2019-05-07 Vegetable Garden West Cherry tomato (server: 93, id: 1)",ohio,2768,0,farm,cherry_tomato,,,,,sungold,none,,,,,,,,,,,,,,,,,,,,,,,,,,,7.68,4.46,6,31.45,,,,,,,,,,,,,,,,,,,,,,,4.78,2.77,5.8,19.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2495,0,farm,lettuce,,,Jocelyn Tidwell,organic notill,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,16.53,9.59,6,38.28,,,,,,,,,,,,,,,,,,,,,,,14.14,8.2,5.8,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2468,0,farm,kale,,,Jocelyn Tidwell,organic notill,,none,,yes,yellow green,,,0.147,122.77,7842.6,,,,,,,,,,,,,,,,,,,17.63,10.23,6,43.27,,,,,,,,,,,,,,,,,,,,,,,20.16,11.7,6,60.22,,,,,,,,,,,,,,,,,,,,,,,121.18,162.71,283.89,,,,
,north_carolina,3550,0,farm,cherry_tomato,,,Becki Janes,organic notill nospray,black marble,none,,rotten,,,,,,,,,,,,,,,,,,,,,,,,,12.15,7.05,5.8,35.59,,,,,,,,,,,,,,,,,,,,,,,11.41,6.62,5.8,36.5,,,,,,,,,,,,,,,,,,,,,,,86.85,0.7,87.55,85,,,
,north_carolina,3551,0,farm,cherry_tomato,,,Becki Janes,organic notill nospray,black marble,none,,yes,yellow,25,4.4,0.069,102.02,560.76,,,,,,,,,,,,,,,,,,,9.88,5.73,5.5,32.04,,,,,,,,,,,,,,,,,,,,,,,12.17,7.06,5.5,44.22,,,,,,,,,,,,,,,,,,,,,,,86.85,151.87,238.72,85,,,
,north_carolina,3552,0,farm,cherry_tomato,,,Becki Janes,organic notill nospray,black marble,none,,rotten,,,,,,,,,,,,,,,,,,,,,,,,,10.02,5.81,5.5,24.06,,,,,,,,,,,,,,,,,,,,,,,11.65,6.76,5.5,42.83,,,,,,,,,,,,,,,,,,,,,,,86.85,0.71,87.55999999999999,85,,,
,north_carolina,3555,0,farm,kale,,,Becki's Bounty,organic notill cover_crops nospray,red_russian,none,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67,5.61,5.5,27.25,,,,,,,,,,,,,,,,,,,,,,,9.12,5.29,5.5,28.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ohio,2018,0,farm,kale,,,Mike,organic,,spotted,,yes,yellow green,,,0.222,109.35,12390.8,,,,,,,,,,,,,,,,,,,6.4,3.71,5.8,25.47,,,,,,,,,,,,,,,,,,,,,,,5.8,3.36,5.8,25.59,,,,,,,,,,,,,,,,,,,,,,,171.11,116.92,288.03000000000003,,5,5,5
,ohio,2019,0,farm,kale,,,mike,organic,,none,,yes,green,,,0.158,100.38,3647.95,,,,,,,,,,,,,,,,,,,9.09,5.27,,,,,,,,,,,,,,,,,,,,,,,,,7.76,4.5,5.8,24.6,,,,,,,,,,,,,,,,,,,,,,,96.77,115.53,212.3,,3,3,3
,ohio,2020,0,farm,kale,,,mike,organic,,spotted,,yes,green,,,0.152,88.66,9205.26,,,,,,,,,,,,,,,,,,,15.32,8.89,6.2,43.95,,,,,,,,,,,,,,,,,,,,,,,13.65,7.92,,,,,,,,,,,,,,,,,,,,,,,,,96.6,115.78,212.38,,1,1,1
,connecticut,2536.1,0,farm,cherry_tomato,,,emily tuller,,super_sweet_100,none,,yes,red,23,7.5,0.092,34.79,687.94,,,,,,,,,,,,,,,,,,,,,5.8,32.61,,,,,,,,,,,,,,,,,,,,,,,5.48,3.18,5.5,35.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2536.2,0,farm,cherry_tomato,,,emily tuller,,super_sweet_100,none,,yes,red,25,8.1,0.096,32.31,808.95,,,,,,,,,,,,,,,,,,,,,5.8,32.61,,,,,,,,,,,,,,,,,,,,,,,5.48,3.18,5.5,35.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2553.1,0,farm,cherry_tomato,,,emily tuller,cover_crops,chocolate,none,,yes,red purple,28,7.5,0.084,29.8,790.68,,,,,,,,,,,,,,,,,,,,,5.5,30.08,,,,,,,,,,,,,,,,,,,,,,,6.29,3.65,5.5,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2553.2,0,farm,cherry_tomato,,,emily tuller,cover_crops,chocolate,none,,yes,red purple,28,7.2,0.08,31.94,714.2,,,,,,,,,,,,,,,,,,,,,5.5,30.08,,,,,,,,,,,,,,,,,,,,,,,6.29,3.65,5.5,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2552,0,farm,kale,,,emily tuller,cover_crops,,pest,,rotten,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,12.99,,,,,,,,,,,,,,,,,,,,,,,,,5.8,14.29,,,,,,,,,,,,,,,,,,,,,,,141.28,-262.28,-120.99999999999997,,,,
,connecticut,2549.1,0,farm,cherry_tomato,,,emily tuller,cover_crops,white_cherry,none,,yes,yellow,28,6.3,0.068,,459.49,,,,,,,,,,,,,,,0.00,0.01,0.00,0.00,,,5.8,29.39,,,,,,,,,,,,,,,,,,,,,,,,,5.8,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,2549.2,0,farm,cherry_tomato,,,emily tuller,cover_crops,white_cherry,none,,yes,yellow,28,7.3,0.079,,655.08,,,,,,,,,,,,,,,,,,,,,5.8,29.39,,,,,,,,,,,,,,,,,,,,,,,,,5.8,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,california,3327,0,farm,kale,,,Neal Katz,organic notill nospray biodynamic,red_russian,pest,,yes,green purple,,,0.138,92.49,1695.28,,,,,,,,,,,,,,,,,,,,,5.5,57.56,,,,,,,,,,,,,,,,,,,,,,,25.48,14.78,5.8,44.56,,,,,,,,,,,,,,,,,,,,,,,39.66,114.63,154.29,,3,3,3
,california,3330,0,farm,kale,,,Neal Katz,organic notill nospray biodynamic,red_russian,pest,,yes,green purple,,,0.157,41.55,1489.16,,,,,,,,,,,,,,,,,,,21.29,12.35,5.8,49.71,,,,,,,,,,,,,,,,,,,,,,,18.28,10.61,5.8,47.35,,,,,,,,,,,,,,,,,,,,,,,39.66,118.49,158.14999999999998,,3,3,3
,california,none,0,farm,kale,,,Neal Katz,organic notill nospray biodynamic,red_russian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
,california,3341,0,farm,kale,,,doug and cathy conover,organic,,damage,,yes,green,,11,0.182,20.32,3686.69,,,,,,,,,,,,,,,,,,,,,6,36.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33,118.09,141.42000000000002,,,,
,california,3323,0,farm,grape,,,doug and cathy conover,organic cover_crops nospray,pinot_noir,none,,yes,purple,10,9.2,0.165,171.42,1879.93,,,,,,,,,,,,,,,,,,,5.53,3.21,5.5,,,,,,,,,,,,,,,,,,,,,,,,5.24,3.04,6,32.53,,,,,,,,,,,,,,,,,,,,,,,23.23,138.57,161.79999999999998,,5,5,5
,california,3322,0,farm,grape,,,doug and cathy conover,organic cover_crops nospray,pinot_noir,none,,yes,purple,11,24.8,0.274,36.49,1025.86,,,,,,,,,,,,,,,,,,,5.13,2.98,5.8,37.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.23,138.26,161.48999999999998,,5,5,5
,florida,3572,0,farm,kale,,,danielle kovach,organic,lacinato,none,,yes,green,,,0.086,169.08,7472.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,36.66,,,,,,,,,,,,,,,,,,,,,,,52.38,69.36,121.74000000000001,56,4,4,5
,connecticut,3391,0,farm,cherry_tomato,,,My garden,organic nospray,,none,,yes,red,20,5.7,0.084,44.64,821.81,,,,,,,,,,,,,,,,,,,8.58,4.98,5.5,33.62,,,,,,,,,,,,,,,,,,,,,,,9.05,5.25,6,32.64,,,,,,,,,,,,,,,,,,,,,,,185.5,52.08,237.57999999999998,149,3,4,4
,connecticut,3392,0,farm,cherry_tomato,,,church community donation,,,damage,,yes,red,33,3.1,0.063,27.46,1235.65,,,,,,,,,,,,,,,,,,,,,5.8,41.13,,,,,,,,,,,,,,,,,,,,,,,11.11,6.45,5.8,31.3,,,,,,,,,,,,,,,,,,,,,,,114.9,51.79,166.69,141,2,4,3
,maryland,2845,0,farm,cherry_tomato,,,Carolyn Johnson,organic notill cover_crops nospray,,spotted,,yes,red,28,,0.085,36.35,1409.32,,,,,,,,,,,,,,,0.00,0.01,0.01,-0.00,,,,57.99,,,,,,,,,,,,,,,,,,,,,,,,,,34.75,,,,,,,,,,,,,,,,,,,,,,,51.32,4.77,56.09,137,,,
,maryland,2846,0,farm,cherry_tomato,,,Carolyn Johnson,organic notill cover_crops nospray,,spotted,,yes,red,29,,,53.68,1282.11,,,,,,,,,,,,,,,0.00,0.01,0.01,-0.00,,,6,48.76,,,,,,,,,,,,,,,,,,,,,,,25.54,14.81,6,55.71,,,,,,,,,,,,,,,,,,,,,,,51.32,4.55,55.87,137,,,
,maryland,2848,0,farm,cherry_tomato,,,Carolyn Johnson,organic notill cover_crops nospray,,spotted,,yes,red,29,,0.086,28.56,912.93,,,,,,,,,,,,,,,0.00,0.01,0.01,-0.00,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,51.32,4.15,55.47,137,,,
"2019-08-12 40X100 Bottom Right bed 8 Spinach (server: 35, id: 8)",pennsylvania,2917,0,farm,spinach,,,,,space,damage pest,,yes,green,,4.1,0.081,48.51,597.74,,,,,,,,,,,,,,,,,,,6.71,3.89,5.5,29.71,,,,,,,,,,,,,,,,,,,,,,,5.14,2.98,5.5,20.89,,,,,,,,,,,,,,,,,,,,,,,98.21,28.29,126.5,,,,
"2019-08-12 40X100 Bottom Right bed 8 Spinach (server: 35, id: 8)",pennsylvania,2918,0,farm,spinach,,,,,space,damage pest,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,8.6,4.99,5.8,33.11,,,,,,,,,,,,,,,,,,,,,,,4.63,2.69,5.5,19.18,,,,,,,,,,,,,,,,,,,,,,,98.21,27.83,126.03999999999999,,,,
"2019-08-12 40X100 Bottom Right bed 8 Spinach (server: 35, id: 8)",pennsylvania,2919,0,farm,spinach,,,,,space,damage,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.53,5.5,22.31,,,,,,,,,,,,,,,,,,,,,,,5.13,2.98,5.8,23.01,,,,,,,,,,,,,,,,,,,,,,,98.21,27.84,126.05,,,,
"2019-08-15 40X100 Bottom Right bed 8 Spinach (server: 35, id: 9)",pennsylvania,2920,0,farm,spinach,,,,,corvair,damage pest,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,6.82,3.96,5.8,31.3,,,,,,,,,,,,,,,,,,,,,,,4.71,2.73,5.5,,,,,,,,,,,,,,,,,,,,,,,,96.96,50.12,147.07999999999998,,,,
"2019-08-15 40X100 Bottom Right bed 8 Spinach (server: 35, id: 9)",pennsylvania,2921.2,0,farm,spinach,,,,,corvair,damage,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,6.42,3.72,5.5,31.52,,,,,,,,,,,,,,,,,,,,,,,4.23,2.46,5.5,5.25,,,,,,,,,,,,,,,,,,,,,,,96.96,27.78,124.74,,,,
,ohio,2023,0,farm,lettuce,,,mike,organic,,spotted,,yes,red green,,,0.095,25.08,285.31,,,,,,,,,,,,,,,,,,,6.88,3.99,5.8,23.69,,,,,,,,,,,,,,,,,,,,,,,5.12,2.97,5.8,18.75,,,,,,,,,,,,,,,,,,,,,,,94.2,117.15,211.35000000000002,,4,4,4
,ohio,2022,0,farm,lettuce,,,mike,organic,,spotted,,yes,green,,,0.093,24.53,250.22,,,,,,,,,,,,,,,,,,,6.44,3.73,,,,,,,,,,,,,,,,,,,,,,,,,4.91,2.85,,,,,,,,,,,,,,,,,,,,,,,,,94.2,117.62,211.82,,4,4,4
,ohio,2021,0,farm,lettuce,,,mike,organic,,none,,yes,red,,,0.092,35.92,427.01,,,,,,,,,,,,,,,,,,,8.14,4.72,5.8,29.37,,,,,,,,,,,,,,,,,,,,,,,7.78,4.51,,,,,,,,,,,,,,,,,,,,,,,,,94.2,117.46,211.66,,4,4,4
,california,3343,0,farm,grape,,,Paula and David Shatkin,organic notill nospray,,none,,yes,green,10,4.8,0.114,192.92,2352.03,,,,,,,,,,,,,,,0.00,0.02,-0.02,-0.00,7.24,4.2,5.8,27.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.52,75.2,163.72,0,2,2,2
,california,3350,0,farm,grape,,,Paula and David Shatkin,organic notill nospray,,none,,yes,green,11,3.6,0.127,564.93,2186.46,,,,,,,,,,,,,,,0.00,0.02,-0.01,-0.00,7.56,4.39,5.8,38.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.52,77.02,165.54,0,2,2,2
,california,3349,0,farm,grape,,,Paula and David Shatkin,organic notill nospray,,none,,yes,green purple,11,6.3,0.115,1049.81,2420.91,,,,,,,,,,,,,,,0.00,0.02,0.01,-0.00,6.69,3.88,5.8,54.15,,,,,,,,,,,,,,,,,,,,,,,7.18,4.17,5.8,35.83,,,,,,,,,,,,,,,,,,,,,,,88.52,73.88,162.39999999999998,0,2,2,2
,north_carolina,3544,0,farm,cherry_tomato,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,sungold,none,,yes,orange,21,4.2,0.063,62.67,1084.39,,,,,,,,,,,,,,,,,,,12.03,6.98,5.8,25.95,,,,,,,,,,,,,,,,,,,,,,,10.68,6.19,6,33.4,,,,,,,,,,,,,,,,,,,,,,,95.05,53.3,148.35,92,,,
,north_carolina,3545,0,farm,cherry_tomato,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,sungold,none,,yes,orange,21,3.9,0.064,46.83,1215.88,,,,,,,,,,,,,,,0.00,0.01,0.01,-0.00,12.54,7.28,5.8,34.02,,,,,,,,,,,,,,,,,,,,,,,10.27,5.96,6,41.83,,,,,,,,,,,,,,,,,,,,,,,95.05,53.69,148.74,92,,,
,north_carolina,3546,0,farm,cherry_tomato,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,sungold,none,,yes,yellow orange,20,4.2,0.064,43.71,780.25,,,,,,,,,,,,,,,,,,,,,5.8,38.97,,,,,,,,,,,,,,,,,,,,,,,8.66,5.02,6,30.83,,,,,,,,,,,,,,,,,,,,,,,95.05,73.27,168.32,92,,,
,north_carolina,3524,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,frilly,none,,yes,green,,,0.049,48.69,360.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,4.23,5.5,18.06,,,,,,,,,,,,,,,,,,,,,,,95.56,25.05,120.61,92,,,
,north_carolina,3525,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,frilly,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,30,,,,,,,,,,,,,,,,,,,,,,,12.68,7.35,5.8,37.57,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,
,north_carolina,3526,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,frilly,none,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,13.31,7.72,5.5,43.49,,,,,,,,,,,,,,,,,,,,,,,12.34,7.16,5.5,40.98,,,,,,,,,,,,,,,,,,,,,,,95.56,25.21,120.77000000000001,92,,,
,north_carolina,3530,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,lacinato,none,,yes,green,,,0.116,83.01,10337.9,,,,,,,,,,,,,,,0.00,0.03,-0.01,0.00,14.88,8.63,5.8,42.34,,,,,,,,,,,,,,,,,,,,,,,7.88,4.57,5.5,27.17,,,,,,,,,,,,,,,,,,,,,,,94.57,27.8,122.36999999999999,92,,,
,north_carolina,3531,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,lacinato,none,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,8.75,5.07,5.8,26.5,,,,,,,,,,,,,,,,,,,,,,,7.36,4.27,5.8,24.86,,,,,,,,,,,,,,,,,,,,,,,94.57,27.58,122.14999999999999,92,,,
,north_carolina,3532,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,lacinato,none,,yes,green,,,0.055,57.7,1699.54,,,,,,,,,,,,,,,,,,,10.1,5.86,5.5,41.24,,,,,,,,,,,,,,,,,,,,,,,6.72,3.9,5.5,23.77,,,,,,,,,,,,,,,,,,,,,,,94.57,49.77,144.34,92,,,
,north_carolina,3541,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,,none,,yes,green purple,,,0.082,103.89,17670.2,,,,,,,,,,,,,,,,,,,10.1,5.86,5.5,35.49,,,,,,,,,,,,,,,,,,,,,,,7.25,4.21,5.5,13.23,,,,,,,,,,,,,,,,,,,,,,,95.4,26.33,121.73,36,,,
,north_carolina,3542,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,,none,,yes,green purple,,4.4,0.097,135.09,24441.8,,,,,,,,,,,,,,,,,,,11.49,6.66,5.5,42.81,,,,,,,,,,,,,,,,,,,,,,,8.4,4.87,5.5,24.12,,,,,,,,,,,,,,,,,,,,,,,95.4,49.13,144.53,36,,,
,north_carolina,3543,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,,none,,yes,green purple,,,0.083,165.99,21582.9,,,,,,,,,,,,,,,,,,,9.97,5.79,5.5,32.44,,,,,,,,,,,,,,,,,,,,,,,6.76,3.92,5.5,18.81,,,,,,,,,,,,,,,,,,,,,,,95.4,25.95,121.35000000000001,36,,,
,north_carolina,3538,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,blue_curled_vates,none,,yes,green,,6.4,0.088,208.33,26452.5,,,,,,,,,,,,,,,,,,,8.65,5.02,5.5,29.77,,,,,,,,,,,,,,,,,,,,,,,7.76,4.5,5.5,19.59,,,,,,,,,,,,,,,,,,,,,,,95.35,48.11,143.45999999999998,36,,,
,north_carolina,3539,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,blue_curled_vates,none,,yes,green,,4.7,0.107,51.95,2442.15,,,,,,,,,,,,,,,,,,,,,5.5,27.65,,,,,,,,,,,,,,,,,,,,,,,8.27,4.8,5.5,21.95,,,,,,,,,,,,,,,,,,,,,,,95.35,25.61,120.96,36,,,
,north_carolina,3540,0,farm,kale,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,blue_curled_vates,none,,yes,green,,5.2,0.089,126.04,11833.8,,,,,,,,,,,,,,,,,,,8.77,5.09,5.5,35.95,,,,,,,,,,,,,,,,,,,,,,,,,5.5,14.38,,,,,,,,,,,,,,,,,,,,,,,95.35,25.13,120.47999999999999,36,,,
,north_carolina,3547,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,green_romaine,none,,,,,,,,,,,,,,,,,,,,,,,,,,,9.91,5.75,5.8,35.31,,,,,,,,,,,,,,,,,,,,,,,7.95,4.61,5.5,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,
,north_carolina,3548,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,green_romaine,none,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,10.15,5.89,5.5,37.66,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,95.11,25.2,120.31,36,,,
,north_carolina,3533,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,green_romaine,none,,rotten,green,,,,,,,,,,,,,,,,,,,,,,,,8.47,4.91,5.5,25.38,,,,,,,,,,,,,,,,,,,,,,,,,5.8,21.1,,,,,,,,,,,,,,,,,,,,,,,95.11,25.23,120.34,36,,,
,north_carolina,3527,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,magenta_summer_crisp,none,,rotten,green purple,,,,,,,,,,,,,,,,,,,,,,,,9.78,5.67,5.8,18.75,,,,,,,,,,,,,,,,,,,,,,,7.52,4.36,5.8,19.76,,,,,,,,,,,,,,,,,,,,,,,94.44,27.37,121.81,36,,,
,north_carolina,3528,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,magenta_summer_crisp,none,,rotten,green purple,,,,,,,,,,,,,,,,,,,,,,,,9.21,5.34,5.8,26.82,,,,,,,,,,,,,,,,,,,,,,,7.51,4.36,5.5,21.84,,,,,,,,,,,,,,,,,,,,,,,94.44,27.36,121.8,36,,,
,north_carolina,3529,0,farm,lettuce,,,Dr. John Wilson Community Garden,organic notill cover_crops nospray,magenta_summer_crisp,none,,rotten,green purple,,,,,,,,,,,,,,,,,,,,,,,,11.35,6.58,5.8,32.96,,,,,,,,,,,,,,,,,,,,,,,6.98,4.05,5.8,16.77,,,,,,,,,,,,,,,,,,,,,,,94.44,27.35,121.78999999999999,36,,,
,connecticut,3653.1,0,farm,kale,,,gilman mucaj,organic nospray,lacinato,pest,,yes,green,,,0.14,62.41,7132.06,,,,,,,,,,,,,,,,,,,13.04,7.56,5.5,19.95,,,,,,,,,,,,,,,,,,,,,,,9.1,5.28,5.8,41.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,3653.2,0,farm,kale,,,gilman mucaj,organic nospray,lacinato,pest,,yes,green,,,0.139,68.35,1810.88,,,,,,,,,,,,,,,,,,,13.04,7.56,5.5,19.95,,,,,,,,,,,,,,,,,,,,,,,9.1,5.28,5.8,41.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2019-05-15 Field 1 East bed 3 Cherry tomato (server: 17, id: 6)",north_carolina,2015,0,farm,cherry_tomato,,,,,matts_wild_cherry,none,,yes,red,18,6.9,0.096,25.79,3387.5,,,,,,,,,,,,,,,0.00,0.01,0.02,0.00,14.01,8.12,,,,,,,,,,,,,,,,,,,,,,,,,8.1,4.7,5.5,36.18,,,,,,,,,,,,,,,,,,,,,,,337.26,168.07,505.33,,4,4,4
"2019-05-15 Field 1 East bed 3 Cherry tomato (server: 17, id: 6)",north_carolina,2016,0,farm,cherry_tomato,,,,,matts_wild_cherry,none,,yes,red,17,7.5,0.096,22.09,740.52,,,,,,,,,,,,,,,0.00,0.01,0.02,0.01,9.86,5.72,5.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.26,167.68,504.94,,4,4,4
"2019-05-15 Field 1 East bed 3 Cherry tomato (server: 17, id: 6)",north_carolina,2017,0,farm,cherry_tomato,,,,,matts_wild_cherry,none,,yes,red,16,7.6,0.103,30.44,759.07,,,,,,,,,,,,,,,0.00,0.01,0.01,0.00,16.7,9.69,5.5,61.38,,,,,,,,,,,,,,,,,,,,,,,6.93,4.02,5.5,29.05,,,,,,,,,,,,,,,,,,,,,,,337.26,168.42,505.67999999999995,,4,4,4
,massachusetts,2647,0,farm,lettuce,,,thimble farm,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74,4.49,5.8,41.86,,,,,,,,,,,,,,,,,,,,,,,6.23,3.61,5.5,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,massachusetts,2648,0,farm,lettuce,,,thimble farm,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,3.97,5.8,48.31,,,,,,,,,,,,,,,,,,,,,,,4.59,2.66,5.8,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,massachusetts,2730,0,farm,lettuce,,,thimble farm,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,4.57,5.8,35.5,,,,,,,,,,,,,,,,,,,,,,,5.16,2.99,5.8,23.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,massachusetts,2731,0,farm,lettuce,,,thimble farm,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,3.43,5.8,32.09,,,,,,,,,,,,,,,,,,,,,,,4.77,2.77,5.8,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,massachusetts,2734,0,farm,lettuce,,,thimble farm,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,3.97,5.8,30.84,,,,,,,,,,,,,,,,,,,,,,,5.07,2.94,5.8,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,massachusetts,2737,0,farm,lettuce,,,thimble farm,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,4.83,5.8,65.59,,,,,,,,,,,,,,,,,,,,,,,6.47,3.75,5.5,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,california,3328,0,farm,kale,,,Neal Katz,organic notill nospray biodynamic,,pest,,yes,green,,5.6,0.169,106.99,9542.38,,,,,,,,,,,,,,,,,,,,,5.5,18.39,,,,,,,,,,,,,,,,,,,,,,,22.87,13.26,5.5,36.59,,,,,,,,,,,,,,,,,,,,,,,24.53,114.84,139.37,,3,3,3
